id,continent,gadm_level_0,gadm_level_1,gadm_level_2,region_custom,region_detail,iso_2,iso_3,taxa,kingdom,phylum,class,order,family,source_name,source_link,language,year
1888,Europe,Liechtenstein,,,,,LI,LIE,Fishes,Animalia,Chordata,,,,Die Fische im Fürstentum Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b3-fische-2.pdf,German,1984
1889,Europe,Liechtenstein,,,,,LI,LIE,Orchids,Plantae,Tracheophyta,Liliopsida,Asparagales,,Orchideen des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b13-orchideen.pdf,German,2000
1890,Europe,Liechtenstein,,,,,LI,LIE,Reptiles,Animalia,Chordata,Reptilia,,,Die Reptilien des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b14-reptilien.pdf,German,1993
1891,Europe,Liechtenstein,,,,,LI,LIE,Bryophytes,Plantae,,,,,Die Moose des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b17-moose.pdf,German,2000
1892,Europe,Liechtenstein,,,,,LI,LIE,Bombycidae,Animalia,Arthropoda,Insecta,Lepidoptera,Bombycidae,Die Spinner und Schwärmer des Fürstentums Liechtenstein (Lepidoptera: Bombyces et Sphinges sensu classico),https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b18-spinnerschwaermer.pdf,German,2001
1893,Europe,Liechtenstein,,,,,LI,LIE,Hawk Moths,Animalia,Arthropoda,Insecta,Lepidoptera,,Die Spinner und Schwärmer des Fürstentums Liechtenstein (Lepidoptera: Bombyces et Sphinges sensu classico),https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b18-spinnerschwaermer.pdf,German,2001
1894,Europe,Liechtenstein,,,,,LI,LIE,Bees,Animalia,Arthropoda,Insecta,Hymenoptera,,Die Bienen und Wespen des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/bienen.pdf,German,2002
1895,Europe,Liechtenstein,,,,,LI,LIE,Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,,Die Bienen und Wespen des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/bienen.pdf,German,2002
1896,Europe,Liechtenstein,,,,,LI,LIE,Amphibians,Animalia,Chordata,Amphibia,,,Die Amphibien des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b20-amphibien_2002.pdf,German,2002
1897,Europe,Liechtenstein,,,,,LI,LIE,Breeding Birds,Animalia,Chordata,Aves,,,Die Vögel des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/voegel.pdf,German,2006
1898,Europe,Liechtenstein,,,,,LI,LIE,Reptiles,Animalia,Chordata,Reptilia,,,Die Reptilien des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b23-reptilien.pdf,German,2006
1899,Europe,Liechtenstein,,,,,LI,LIE,Geometridae,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,"Die Spanner und Eulen des Fürstentums Liechtenstein (Lepidoptera: Geometridae, Nolidae, Erebidae, Noctuidae)",https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b25-spanner_eulen.pdf,German,2008
1900,Europe,Liechtenstein,,,,,LI,LIE,Nolidae,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,"Die Spanner und Eulen des Fürstentums Liechtenstein (Lepidoptera: Geometridae, Nolidae, Erebidae, Noctuidae)",https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b25-spanner_eulen.pdf,German,2008
1901,Europe,Liechtenstein,,,,,LI,LIE,Erebidae,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Die Spanner und Eulen des Fürstentums Liechtenstein (Lepidoptera: Geometridae, Nolidae, Erebidae, Noctuidae)",https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b25-spanner_eulen.pdf,German,2008
1902,Europe,Liechtenstein,,,,,LI,LIE,Noctuidae,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,"Die Spanner und Eulen des Fürstentums Liechtenstein (Lepidoptera: Geometridae, Nolidae, Erebidae, Noctuidae)",https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b25-spanner_eulen.pdf,German,2008
1903,Europe,Liechtenstein,,,,,LI,LIE,Ants,Animalia,Arthropoda,Insecta,Hymenoptera,,"Die Ameisen des Fürstentums Liechtenstein (Hymenoptera, Formicidae)",https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b26-ameisen.pdf,German,2009
1904,Europe,Liechtenstein,,,,,LI,LIE,Amphibians,Animalia,Chordata,Amphibia,,,Amphibien monitoring in Liechtenstein 1995–2010,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/amphibien-2011.pdf,German,2011
1905,Europe,Liechtenstein,,,,,LI,LIE,Mammals,Animalia,Chordata,Mammalia,,,Die Säugetiere des Fürstentums Liechtenstein (Mammalia),https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/b28_saeugetiere.pdf,German,2011
1906,Europe,Liechtenstein,,,,,LI,LIE,Crustaceans,Animalia,Arthropoda,,,,Die Fische und Krebse des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/sonderdruck_inhalt_gesamtbd30.pdf,German,2014
1907,Europe,Liechtenstein,,,,,LI,LIE,Fishes,Animalia,Chordata,,,,Die Fische und Krebse des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/sonderdruck_inhalt_gesamtbd30.pdf,German,2014
1908,Europe,Liechtenstein,,,,,LI,LIE,Breeding Birds,Animalia,Chordata,Aves,,,Brutvogel atlas des Fürstentums Liechtenstein,https://www.llv.li/serviceportal2/amtsstellen/amt-fuer-umwelt/publikationen/naturkindliche-forschung/brutvogelatlas_gesamt.pdf,German,2019
1909,Europe,Lithuania,,,,,LT,LTU,Flora,Plantae,,,,,Lietuvos raudonoji knyga 2021,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2021
1910,Europe,Lithuania,,,,,LT,LTU,Mushrooms,Fungi,,,,,Lietuvos raudonoji knyga 2021,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2021
1911,Europe,Lithuania,,,,,LT,LTU,Fauna,Animalia,,,,,Lietuvos raudonoji knyga 2021,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2021
1912,Europe,Lithuania,,,,,LT,LTU,Flora,Plantae,,,,,Lietuvos raudonoji knyga 2007,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2007
1913,Europe,Lithuania,,,,,LT,LTU,Mushrooms,Fungi,,,,,Lietuvos raudonoji knyga 2007,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2007
1914,Europe,Lithuania,,,,,LT,LTU,Fauna,Animalia,,,,,Lietuvos raudonoji knyga 2007,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2007
1915,Europe,Lithuania,,,,,LT,LTU,Flora,Plantae,,,,,Lietuvos raudonoji knyga 2005,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2005
1916,Europe,Lithuania,,,,,LT,LTU,Mushrooms,Fungi,,,,,Lietuvos raudonoji knyga 2005,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2005
1917,Europe,Lithuania,,,,,LT,LTU,Fauna,Animalia,,,,,Lietuvos raudonoji knyga 2005,https://www.raudonojiknyga.lt/knyga/91-isleista-naujoji-2021-m-lietuvos-raudonoji-knyga,Latvian,2005
1918,South America,Brazil,,,,,BR,BRA,Fauna,Animalia,,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1919,South America,Brazil,,,,,BR,BRA,Mammals,Animalia,Chordata,Mammalia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume ii – mamíferos,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro_vermelho_2018_vol2.pdf,Portuguese,2018
1920,South America,Brazil,,,,,BR,BRA,Birds,Animalia,Chordata,Aves,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume III – aves,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1921,South America,Brazil,,,,,BR,BRA,Reptiles,Animalia,Chordata,Reptilia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume iv – répteis,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1922,South America,Brazil,,,,,BR,BRA,Amphibians,Animalia,Chordata,Amphibia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume v – anfíbios,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1923,South America,Brazil,,,,,BR,BRA,Fishes,Animalia,Chordata,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume vi – peixes,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1924,South America,Brazil,,,,,BR,BRA,Invertebrates,Animalia,,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume vii – invertebrados,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-da-fauna-brasileira-ameacada-de-extincao-2018,Portuguese,2018
1925,South America,Brazil,,,,,BR,BRA,Fauna,Animalia,,,,,Sumário Executivo Livro Vermelho da Fauna Brasileira Ameaçada de Extinç,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/dcom_sumario_executivo_livro_vermelho_da_fauna_brasileira_ameacada_de_extincao_2016.pdf,Portuguese,2016
1926,South America,Brazil,,,,,BR,BRA,Birds,Animalia,Chordata,Aves,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume II,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Aves.pdf,Portuguese,2008
1927,South America,Brazil,,,,,BR,BRA,Fishes,Animalia,Chordata,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume II,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Peixes.pdf,Portuguese,2008
1928,South America,Brazil,,,,,BR,BRA,Amphibians,Animalia,Chordata,Amphibia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume II,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Anfibios.pdf,Portuguese,2008
1929,South America,Brazil,,,,,BR,BRA,Reptiles,Animalia,Chordata,Reptilia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume II,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Repteis.pdf,Portuguese,2008
1930,South America,Brazil,,,,,BR,BRA,Mammals,Animalia,Chordata,Mammalia,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume II,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/livro-vermelho/livro-vermelho-ed-ano-2008,Portuguese,2008
1931,South America,Brazil,,,,,BR,BRA,Terrestrial Invertebrates,Animalia,,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume I,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Inv_terrestres.pdf,Portuguese,2008
1932,South America,Brazil,,,,,BR,BRA,Aquatic Invertebrates,Animalia,,,,,Livro Vermelho da Fauna Brasileira Ameaçada de Extinção volume I,https://www.gov.br/icmbio/pt-br/centrais-de-conteudo/publicacoes/publicacoes-diversas/Inv_aquaticos.pdf,Portuguese,2008
1933,South America,Brazil,,,,,BR,BRA,Flora,Plantae,,,,,Livro vermelho da flora do Brasil,https://dspace.jbrj.gov.br/jspui/handle/doc/26,Portuguese,2013
1934,South America,Brazil,,,,,BR,BRA,Flora of Cerrado Biom,Plantae,,,,,Livro Vermelho da Flora do Brasil - Plantas Raras do Cerrado,https://dspace.jbrj.gov.br/jspui/handle/doc/27,Portuguese,2014
1935,South America,Brazil,Pernambuco,,,,BR,BRA,Amphibians,Animalia,Chordata,Amphibia,,,Avaliacao do Estado de Conservacao dos Anfibios e Repteis de Pernambuco,https://www2.cprh.pe.gov.br/wp-content/uploads/2024/05/E-book-Avaliacao-do-Estado-de-Conservacao-dos-Anfibios-e-Repteis-de-Pernambuco-Vermelho-IMPRESSAO-ATUALIZADA.pdf,Portuguese,2015
1936,South America,Brazil,Pernambuco,,,,BR,BRA,Reptiles,Animalia,Chordata,Reptilia,,,Avaliacao do Estado de Conservacao dos Anfibios e Repteis de Pernambuco,https://www2.cprh.pe.gov.br/wp-content/uploads/2024/05/E-book-Avaliacao-do-Estado-de-Conservacao-dos-Anfibios-e-Repteis-de-Pernambuco-Vermelho-IMPRESSAO-ATUALIZADA.pdf,Portuguese,2018
1937,South America,Brazil,,,,,BR,BRA,Fauna,Animalia,,,,,Lista Vermelha do Livro Vermelho da Fauna Brasileira Ameaçada de Extinção 2018,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572557301581,Portuguese,2018
1938,South America,Brazil,Minas Gerais,,,,BR,BRA,Fauna,Animalia,,,,,Lista de Ameaça de Flora e Fauna do Estado de Minas Gerais,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572887872419,Portuguese,2010
1939,South America,Brazil,Minas Gerais,,,,BR,BRA,Flora,Plantae,,,,,Lista de Ameaça de Flora e Fauna do Estado de Minas Gerais,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572887872419,Portuguese,2008
1940,South America,Brazil,Paraná,,,,BR,BRA,Fauna,Animalia,,,,,DECRETO Nº 6.039,https://www.dinamicasistemas.com.br/upload/files/anx-pr-6040.pdf,Portuguese,2024
1941,South America,Brazil,Paraná,,,,BR,BRA,Fauna,Animalia,,,,,Lista de Ameaça de Flora e Fauna do Estado do Paraná. Última avaliação da Flora (2008) e da Fauna (2010).,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572895366472,Portuguese,2010
1942,South America,Brazil,Paraná,,,,BR,BRA,Flora,Plantae,,,,,Lista de Ameaça de Flora e Fauna do Estado do Paraná. Última avaliação da Flora (2008) e da Fauna (2010).,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572895366472,Portuguese,2008
1943,South America,Brazil,Rio Grande Do Sul,,,,BR,BRA,Fauna,Animalia,,,,,Lista das Espécies Lista das Espécies Lista das Espécies da Fauna Ameaçadas de auna Ameaçadas de auna Ameaçadas de Extinção no Rio Grande do Su,https://www.ibiraiaras.rs.gov.br/wp-content/uploads/2017/09/decreto_estadual_n-41672-fauna_ameacada.pdf,Portuguese,2002
1944,South America,Brazil,Rio Grande Do Sul,,,,BR,BRA,Fauna,Animalia,,,,,Lista de Ameaça de Flora e Fauna do Estado do Rio Grande do Sul,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572898055708,Portuguese,2014
1945,South America,Brazil,Rio Grande Do Sul,,,,BR,BRA,Flora,Plantae,,,,,Lista de Ameaça de Flora e Fauna do Estado do Rio Grande do Sul,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1572898055708,Portuguese,2014
1946,South America,Brazil,Rio Grande Do Sul,,,,BR,BRA,Flora,Plantae,,,,,LISTA FINAL DAS ESPÉCIES DA FLORA AMEAÇADAS - RS,https://www.ibiraiaras.rs.gov.br/wp-content/uploads/2017/09/decreto_estadual_n-42099-flora_ameacada.pdf,Portuguese,2002
1947,South America,Brazil,Santa Catarina,,,,BR,BRA,Flora,Plantae,,,,,Reconhece a Lista Oficial das Espécies da Flora Ameaçada de Extinção no Estado de Santa Catarina e dá outras providências.,https://www.ima.sc.gov.br/index.php/downloads/biodiversidade/flora/2436-lista-da-flora-ameacada-de-extincao-em-sc-resolucao-consema-n-51-2014,Portuguese,2014
1948,South America,Brazil,Santa Catarina,,,,BR,BRA,Fauna,Animalia,,,,,LISTA DAS ESPÉCIES DA FAUNA AMEAÇADA DE EXTINÇÃO EM SANTA CATARINA,ima.sc.gov.br/index.php/biodiversidade/biodiversidade/fauna,Portuguese,2011
1949,South America,Brazil,Espírito Santo,,,,BR,BRA,Fauna,Animalia,,,,,Fauna e flora ameaçadas de extinção no estado do Espírito Santo,https://iema.es.gov.br/Media/iema/Biodiversidade/2019_Livro Fauna-Flora Ameacadas Extincao no ES.pdf,Portuguese,2019
1950,South America,Brazil,Espírito Santo,,,,BR,BRA,Flora,Plantae,,,,,Fauna e flora ameaçadas de extinção no estado do Espírito Santo,https://iema.es.gov.br/Media/iema/Biodiversidade/2019_Livro Fauna-Flora Ameacadas Extincao no ES.pdf,Portuguese,2019
1951,South America,Brazil,Espírito Santo,,,,BR,BRA,Flora,Plantae,,,,,Lista da FLORA ameaçada de extinção 2005,https://iema.es.gov.br/especies-ameacadas,Portuguese,2005
1952,South America,Brazil,Espírito Santo,,,,BR,BRA,Flora,Plantae,,,,,Lista da FLORA ameaçada de extinção 2022,https://iema.es.gov.br/especies-ameacadas/ameacadas,Portuguese,2022
1953,South America,Brazil,Espírito Santo,,,,BR,BRA,Fauna,Animalia,,,,,Lista da FAUNA ameaçada de extinção 2005,http://iema.es.gov.br/especies-ameacadas/ameacadas,Portuguese,2005
1954,South America,Brazil,Espírito Santo,,,,BR,BRA,Fauna,Animalia,,,,,Lista da FAUNA ameaçada de extinção 2022,http://iema.es.gov.br/especies-ameacadas/ameacadas,Portuguese,2022
1955,South America,Brazil,Espírito Santo,,,,BR,BRA,Fishes,Animalia,Chordata,,,,Lista de Peixes e Invertebrados Aquáticos ameaçados de extinção,http://iema.es.gov.br/especies-ameacadas/ameacadas,Portuguese,2022
1956,South America,Brazil,Espírito Santo,,,,BR,BRA,Aquatic Invertebrates,Animalia,,,,,Lista de Peixes e Invertebrados Aquáticos ameaçados de extinção,http://iema.es.gov.br/especies-ameacadas/ameacadas,Portuguese,2022
1957,South America,Brazil,São Paulo,,,,BR,BRA,Vertebrates,Animalia,Chordata,,,,Livro vermelho da fauna ameaçada de São Paulo Vertebrados,https://www.infraestruturameioambiente.sp.gov.br/institutoflorestal/2010/06/livro-vermelho-da-fauna-ameacada-de-sao-paulo/,Portuguese,2009
1958,South America,Brazil,São Paulo,,,,BR,BRA,Flora,Plantae,,,,,Espécies da flora ameaçadas de extinção no estado de são paulo,https://www.infraestruturameioambiente.sp.gov.br/institutodebotanica/wp-content/uploads/sites/235/2016/06/Resolucao-SMA-057-05_2016.pdf,Portuguese,2016
1959,South America,Brazil,São Paulo,,,,BR,BRA,Fauna,Animalia,,,,,"Decreto nº 53.494, de 2 de outubro de 2008",https://www.al.sp.gov.br/repositorio/legislacao/decreto/2008/decreto-53494-02.10.2008.html,Portuguese,2008
1960,South America,Brazil,São Paulo,,,,BR,BRA,Fauna,Animalia,,,,,"Declara as Espécies da Fauna Silvestre Ameaçadas, as Quase Ameaçadas, as Colapsadas, Sobrexplotadas, Ameaçadas de Sobrexplotação e com dados insuficientes para avaliação no Estado de São Paulo e dá providências correlatas",https://www.al.sp.gov.br/repositorio/legislacao/decreto/2010/decreto-56031-20.07.2010.html,Portuguese,2010
1961,South America,Brazil,São Paulo,,,,BR,BRA,Fauna,Animalia,,,,,"Declara as espécies da fauna silvestre no Estado de São Paulo regionalmente extintas, as ameaçadas de extinção, as quase ameaçadas e as com dados insuficientes para avaliação, e dá providências correlatas",https://www.al.sp.gov.br/repositorio/legislacao/decreto/2018/decreto-63853-27.11.2018.html,Portuguese,2018
1962,South America,Brazil,São Paulo,,,,BR,BRA,Fauna,Animalia,,,,,Declara as Especies da Fauna Silvestre Ameaçadas de Extinção e as Provavelmente Ameaçadas de Extinção no Estado de São Paulo e da providências correlatas,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1998/decreto-42838-04.02.1998.html,Portuguese,1998
1963,South America,Brazil,Pará,,,,BR,BRA,Fauna,Animalia,,,,,Lista de espécies ameaçadas de extinção do estado do pará,http://biodiversidade.museu-goeldi.br/sites/default/files/arquivos/RELATORIO_ESPECIES_AMEACADAS.pdf,Portuguese,2006
1964,South America,Brazil,Pará,,,,BR,BRA,Fauna,Animalia,,,,,Lista de espécies de flora e fauna ameaçadas de extinção do Estado do Pará,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1573152114640,Portuguese,2007
1965,South America,Brazil,Pará,,,,BR,BRA,Flora,Plantae,,,,,Lista de espécies de flora e fauna ameaçadas de extinção do Estado do Pará,https://specieslist.sibbr.gov.br/speciesListItem/list/drt1573152114640,Portuguese,2007
1966,South America,Brazil,,,,,BR,BRA,Mushrooms,Fungi,,,,,Lista de fungos ameaçados de extinção do Brasil,https://mindfunga.ufsc.br/mind-funga-redlist/?lang=en,Portuguese,2021
1967,South America,Brazil,,,,,BR,BRA,Mammals,Animalia,Chordata,Mammalia,,,Lista de Mamíferos do Brasil,https://zenodo.org/records/10428436,Portuguese,2023
1968,South America,Brazil,,,,,BR,BRA,Mammals,Animalia,Chordata,Mammalia,,,Lista de Mamíferos do Brasil,https://zenodo.org/records/7469767,Portuguese,2022
1969,South America,Brazil,,,,,BR,BRA,Mammals,Animalia,Chordata,Mammalia,,,Lista de Mamíferos do Brasil,https://zenodo.org/records/5802047,Portuguese,2021
